"[-8 -3 2 -3]",[-106.4392838311836 -107.05496158490622]
"[-8 -3 2 -2]",[-110.54515783854956 -114.19151429399655]
"[-8 -3 2 -1]",[-112.8702861700756 -104.98817565317782]
"[-8 -3 2 0]",[-120.40155176978153 -104.41919778771602]
"[-8 -3 2 1]",[-101.63203713419568 -112.33885017998571]
"[-8 -3 2 2]",[-118.82497991039837 -108.82480941568708]
"[-8 -3 2 3]",[-119.86565837403934 -114.4928204299956]
"[-8 -3 2 4]",[-114.23733921443332 -121.3633114562439]
"[-8 -3 2 5]",[-111.71811129331451 -115.99881626224436]
"[-8 -3 2 6]",[-118.60370441185464 -121.58824518238531]
"[-8 -3 2 7]",[0 0]
"[-8 -3 2 8]",[0 0]
"[-8 -3 3 -8]",[0 0]
"[-8 -3 3 -7]",[0 0]
"[-8 -3 3 -6]",[0 0]
"[-8 -3 3 -5]",[0 0]
"[-8 -3 3 -4]",[0 0]
"[-8 -3 3 -3]",[0 0]
"[-8 -3 3 -2]",[0 0]
"[-8 -3 3 -1]",[0 0]
"[-8 -3 3 0]",[0 0]
"[-8 -3 3 1]",[0 0]
"[-8 -3 3 2]",[0 0]
"[-8 -3 3 3]",[0 0]
"[-8 -3 3 4]",[0 0]
"[-8 -3 3 5]",[0 0]
"[-8 -3 3 6]",[0 0]
"[-8 -3 3 7]",[0 0]
"[-8 -3 3 8]",[0 0]
"[-8 -3 4 -8]",[0 0]
"[-8 -3 4 -7]",[0 0]
"[-8 -3 4 -6]",[0 0]
"[-8 -3 4 -5]",[0 0]
"[-8 -3 4 -4]",[0 0]
"[-8 -3 4 -3]",[0 0]
"[-8 -3 4 -2]",[0 0]
"[-8 -3 4 -1]",[0 0]
"[-8 -3 4 0]",[0 0]
"[-8 -3 4 1]",[0 0]
"[-8 -3 4 2]",[0 0]
"[-8 -3 4 3]",[0 0]
"[-8 -3 4 4]",[0 0]
"[-8 -3 4 5]",[0 0]
"[-8 -3 4 6]",[0 0]
"[-8 -3 4 7]",[0 0]
"[-8 -3 4 8]",[0 0]
"[-8 -2 0 -8]",[0 0]
"[-8 -2 0 -7]",[0 0]
"[-8 -2 0 -6]",[0 0]
"[-8 -2 0 -5]",[0 0]
"[-8 -2 0 -4]",[0 0]
"[-8 -2 0 -3]",[0 0]
"[-8 -2 0 -2]",[0 0]
"[-8 -2 0 -1]",[0 0]
"[-8 -2 0 0]",[0 0]
"[-8 -2 0 1]",[0 0]
"[-8 -2 0 2]",[0 0]
"[-8 -2 0 3]",[0 0]
"[-8 -2 0 4]",[0 0]
"[-8 -2 0 5]",[0 0]
"[-8 -2 0 6]",[0 0]
"[-8 -2 0 7]",[0 0]
"[-8 -2 0 8]",[0 0]
"[-8 -2 1 -8]",[0 0]
"[-8 -2 1 -7]",[0 0]
"[-8 -2 1 -6]",[0 0]
"[-8 -2 1 -5]",[0 0]
"[-8 -2 1 -4]",[0 0]
"[-8 -2 1 -3]",[0 0]
"[-8 -2 1 -2]",[0 0]
"[-8 -2 1 -1]",[0 0]
"[-8 -2 1 0]",[0 0]
"[-8 -2 1 1]",[0 0]
"[-8 -2 1 2]",[0 0]
"[-8 -2 1 3]",[0 0]
"[-8 -2 1 4]",[0 0]
"[-8 -2 1 5]",[0 0]
"[-8 -2 1 6]",[0 0]
"[-8 -2 1 7]",[0 0]
"[-8 -2 1 8]",[0 0]
"[-8 -2 2 -8]",[0 0]
"[-8 -2 2 -7]",[0 0]
"[-8 -2 2 -6]",[-44.44831614984598 -54.89449829488081]
"[-8 -2 2 -5]",[-40.45404267548706 -54.581858774967785]
"[-8 -2 2 -4]",[-36.413873165759036 -63.20360936309536]
"[-8 -2 2 -3]",[-64.06633532566578 -61.22562633276709]
"[-8 -2 2 -2]",[-66.84329795127368 -64.60423240315355]
"[-8 -2 2 -1]",[-62.36723578830069 -54.94662772165021]
"[-8 -2 2 0]",[-68.36624814329676 -64.91849452229987]
"[-8 -2 2 1]",[-66.40867556572817 -67.05191972296885]
"[-8 -2 2 2]",[-63.972830038707876 -66.63652129238822]
"[-8 -2 2 3]",[-64.59644770523961 -54.44655571674452]
"[-8 -2 2 4]",[-57.5478520573799 -54.23092321258996]
"[-8 -2 2 5]",[-67.7136076703368 -60.30979502190868]
"[-8 -2 2 6]",[-63.267339092805265 -60.508918059939546]
"[-8 -2 2 7]",[0 0]
"[-8 -2 2 8]",[0 0]
"[-8 -2 3 -8]",[0 0]
"[-8 -2 3 -7]",[0 0]
"[-8 -2 3 -6]",[0.04951626930034933 0.060640862822152884]
"[-8 -2 3 -5]",[0.05985966003548043 0.09961555348022932]
"[-8 -2 3 -4]",[0.09155127111944067 0.12004242949012194]
"[-8 -2 3 -3]",[0 0]
"[-8 -2 3 -2]",[0 0]
"[-8 -2 3 -1]",[0 0]
"[-8 -2 3 0]",[0 0]
"[-8 -2 3 1]",[0 0]
"[-8 -2 3 2]",[0 0]
"[-8 -2 3 3]",[0 0]
"[-8 -2 3 4]",[0 0]
"[-8 -2 3 5]",[0 0]
"[-8 -2 3 6]",[0 0]
"[-8 -2 3 7]",[0 0]
"[-8 -2 3 8]",[0 0]
"[-8 -2 4 -8]",[0 0]
"[-8 -2 4 -7]",[0 0]
"[-8 -2 4 -6]",[0 0]
"[-8 -2 4 -5]",[0 0]
"[-8 -2 4 -4]",[0 0]
"[-8 -2 4 -3]",[0 0]
"[-8 -2 4 -2]",[0 0]
"[-8 -2 4 -1]",[0 0]
"[-8 -2 4 0]",[0 0]
"[-8 -2 4 1]",[0 0]
"[-8 -2 4 2]",[0 0]
"[-8 -2 4 3]",[0 0]
"[-8 -2 4 4]",[0 0]
"[-8 -2 4 5]",[0 0]
"[-8 -2 4 6]",[0 0]
"[-8 -2 4 7]",[0 0]
"[-8 -2 4 8]",[0 0]
"[-8 -1 0 -8]",[0 0]
"[-8 -1 0 -7]",[0 0]
"[-8 -1 0 -6]",[0 0]
"[-8 -1 0 -5]",[0 0]
"[-8 -1 0 -4]",[0 0]
"[-8 -1 0 -3]",[0 0]
"[-8 -1 0 -2]",[0 0]
"[-8 -1 0 -1]",[0 0]
"[-8 -1 0 0]",[0 0]
"[-8 -1 0 1]",[0 0]
"[-8 -1 0 2]",[0 0]
"[-8 -1 0 3]",[0 0]
"[-8 -1 0 4]",[0 0]
"[-8 -1 0 5]",[0 0]
"[-8 -1 0 6]",[0 0]
"[-8 -1 0 7]",[0 0]
"[-8 -1 0 8]",[0 0]
"[-8 -1 1 -8]",[0 0]
"[-8 -1 1 -7]",[0 0]
"[-8 -1 1 -6]",[0 0]
"[-8 -1 1 -5]",[0 0]
"[-8 -1 1 -4]",[0 0]
"[-8 -1 1 -3]",[0 0]
"[-8 -1 1 -2]",[0 0]
"[-8 -1 1 -1]",[0 0]
"[-8 -1 1 0]",[0 0]
"[-8 -1 1 1]",[0 0]
"[-8 -1 1 2]",[0 0]
"[-8 -1 1 3]",[0 0]
"[-8 -1 1 4]",[0 0]
"[-8 -1 1 5]",[0 0]
"[-8 -1 1 6]",[0 0]
"[-8 -1 1 7]",[0 0]
"[-8 -1 1 8]",[0 0]
"[-8 -1 2 -8]",[0 0]
"[-8 -1 2 -7]",[0 0]
"[-8 -1 2 -6]",[0.2555577468748152 -4.717454317935116]
"[-8 -1 2 -5]",[-2.052598500430151 -0.15980380390878207]
"[-8 -1 2 -4]",[0.011225342656432546 -36.6921567724754]
"[-8 -1 2 -3]",[-1.2091491879635017 -37.494363511186506]
"[-8 -1 2 -2]",[-37.932027030214485 -38.5560553611751]
"[-8 -1 2 -1]",[-41.541765974904926 -40.16211465141221]
"[-8 -1 2 0]",[-39.40709115221993 -38.153397614843705]
"[-8 -1 2 1]",[-40.24999669512711 -40.72668528099216]
"[-8 -1 2 2]",[-38.9735918423783 -36.944236096462554]
"[-8 -1 2 3]",[-42.96502896439752 -41.02322693335189]
"[-8 -1 2 4]",[-36.68932562817684 -33.57081345501471]
"[-8 -1 2 5]",[-39.00696323460596 -35.172015680767416]
"[-8 -1 2 6]",[-36.277740782145415 -37.54061478378772]
"[-8 -1 2 7]",[0 0]
"[-8 -1 2 8]",[0 0]
"[-8 -1 3 -8]",[0 0]
"[-8 -1 3 -7]",[0 0]
"[-8 -1 3 -6]",[0.056594125527579 0.11278405721600704]
"[-8 -1 3 -5]",[0.06769516224224284 0.10919473746195699]
"[-8 -1 3 -4]",[0.09453501645395121 0.25932265002721977]
"[-8 -1 3 -3]",[0.23343656514000877 0.31972613668323496]
"[-8 -1 3 -2]",[0.25889208234396244 0.3939694341093029]
"[-8 -1 3 -1]",[0 0]
"[-8 -1 3 0]",[0 0]
"[-8 -1 3 1]",[0 0]
"[-8 -1 3 2]",[0 0]
"[-8 -1 3 3]",[0 0]
"[-8 -1 3 4]",[0 0]
"[-8 -1 3 5]",[0 0]
"[-8 -1 3 6]",[0 0]
"[-8 -1 3 7]",[0 0]
"[-8 -1 3 8]",[0 0]
"[-8 -1 4 -8]",[0 0]
"[-8 -1 4 -7]",[0 0]
"[-8 -1 4 -6]",[0 0]
"[-8 -1 4 -5]",[0 0]
"[-8 -1 4 -4]",[0 0]
"[-8 -1 4 -3]",[0 0]
"[-8 -1 4 -2]",[0 0]
"[-8 -1 4 -1]",[0 0]
"[-8 -1 4 0]",[0 0]
"[-8 -1 4 1]",[0 0]
"[-8 -1 4 2]",[0 0]
"[-8 -1 4 3]",[0 0]
"[-8 -1 4 4]",[0 0]
"[-8 -1 4 5]",[0 0]
"[-8 -1 4 6]",[0 0]
"[-8 -1 4 7]",[0 0]
"[-8 -1 4 8]",[0 0]
"[-8 0 0 -8]",[0 0]
"[-8 0 0 -7]",[0 0]
"[-8 0 0 -6]",[0 0]
"[-8 0 0 -5]",[0 0]
"[-8 0 0 -4]",[0 0]
"[-8 0 0 -3]",[0 0]
"[-8 0 0 -2]",[0 0]
"[-8 0 0 -1]",[0 0]
"[-8 0 0 0]",[0 0]
"[-8 0 0 1]",[0 0]
"[-8 0 0 2]",[0 0]
"[-8 0 0 3]",[0 0]
"[-8 0 0 4]",[0 0]
"[-8 0 0 5]",[0 0]
"[-8 0 0 6]",[0 0]
"[-8 0 0 7]",[0 0]
"[-8 0 0 8]",[0 0]
"[-8 0 1 -8]",[0 0]
"[-8 0 1 -7]",[0 0]
"[-8 0 1 -6]",[0 0]
"[-8 0 1 -5]",[0 0]
"[-8 0 1 -4]",[0 0]
"[-8 0 1 -3]",[0 0]
"[-8 0 1 -2]",[0 0]
"[-8 0 1 -1]",[0 0]
"[-8 0 1 0]",[0 0]
"[-8 0 1 1]",[0 0]
"[-8 0 1 2]",[0 0]
"[-8 0 1 3]",[0 0]
"[-8 0 1 4]",[0 0]
"[-8 0 1 5]",[0 0]
"[-8 0 1 6]",[0 0]
"[-8 0 1 7]",[0 0]
"[-8 0 1 8]",[0 0]
"[-8 0 2 -8]",[0 0]
"[-8 0 2 -7]",[0 0]
"[-8 0 2 -6]",[0.1376940619372154 0.28508464628857744]
"[-8 0 2 -5]",[0.021499295726294637 0.18833514868350612]
"[-8 0 2 -4]",[0.3988841058774746 0.03685372216632732]
"[-8 0 2 -3]",[0.27823052322045916 -3.0971161406315426]
"[-8 0 2 -2]",[0.12490876200822432 -3.3854030737113465]
"[-8 0 2 -1]",[-3.874685246656955 -11.102425897083503]
"[-8 0 2 0]",[-11.73275651405422 -18.3254929689096]
"[-8 0 2 1]",[-8.706768961668434 -13.975001557108815]
"[-8 0 2 2]",[-9.168899117176652 -12.82702640543533]
"[-8 0 2 3]",[-14.52960382246139 -11.040548352552733]
"[-8 0 2 4]",[-9.704726595162198 -9.671505558687542]
"[-8 0 2 5]",[-10.81049130338573 -10.004390443653012]
"[-8 0 2 6]",[-10.757531861082995 -8.10235474891473]
"[-8 0 2 7]",[0 0]
"[-8 0 2 8]",[0 0]
"[-8 0 3 -8]",[0 0]
"[-8 0 3 -7]",[0 0]
"[-8 0 3 -6]",[0.07786107146999464 0.08545969793462405]
"[-8 0 3 -5]",[0.1548831869199106 0.3429833622529278]
"[-8 0 3 -4]",[0.050496168207642335 0.2651805864646932]
"[-8 0 3 -3]",[0.38841373938276585 0.515695662088539]
"[-8 0 3 -2]",[0.239446656284373 1.0157785240162005]
"[-8 0 3 -1]",[0.3855751202937978 1.1686294413180276]
"[-8 0 3 0]",[0.8114242567507075 0]
"[-8 0 3 1]",[0.6044676988850476 6.893126567157772]
"[-8 0 3 2]",[2.450810274853125 6.443659298039183]
"[-8 0 3 3]",[0 0]
"[-8 0 3 4]",[0 0]
"[-8 0 3 5]",[0 0]
"[-8 0 3 6]",[0 0]
"[-8 0 3 7]",[0 0]
"[-8 0 3 8]",[0 0]
"[-8 0 4 -8]",[0 0]
"[-8 0 4 -7]",[0 0]
"[-8 0 4 -6]",[0 0]
"[-8 0 4 -5]",[0 0]
"[-8 0 4 -4]",[0 0]
"[-8 0 4 -3]",[0 0]
"[-8 0 4 -2]",[0 0]
"[-8 0 4 -1]",[0 0]
"[-8 0 4 0]",[0 0]
"[-8 0 4 1]",[0 0]
"[-8 0 4 2]",[0 0]
"[-8 0 4 3]",[0 0]
"[-8 0 4 4]",[0 0]
"[-8 0 4 5]",[0 0]
"[-8 0 4 6]",[0 0]
"[-8 0 4 7]",[0 0]
"[-8 0 4 8]",[0 0]
"[-8 1 0 -8]",[0 0]
"[-8 1 0 -7]",[0 0]
"[-8 1 0 -6]",[0 0]
"[-8 1 0 -5]",[0 0]
"[-8 1 0 -4]",[0 0]
"[-8 1 0 -3]",[0 0]
"[-8 1 0 -2]",[0 0]
"[-8 1 0 -1]",[0 0]
"[-8 1 0 0]",[0 0]
"[-8 1 0 1]",[0 0]
"[-8 1 0 2]",[0 0]
"[-8 1 0 3]",[0 0]
"[-8 1 0 4]",[0 0]
"[-8 1 0 5]",[0 0]
"[-8 1 0 6]",[0 0]
"[-8 1 0 7]",[0 0]
"[-8 1 0 8]",[0 0]
"[-8 1 1 -8]",[0 0]
"[-8 1 1 -7]",[0 0]
"[-8 1 1 -6]",[0 0]
"[-8 1 1 -5]",[0 0]
"[-8 1 1 -4]",[0 0]
"[-8 1 1 -3]",[0 0]
"[-8 1 1 -2]",[0 0]
"[-8 1 1 -1]",[0 0]
"[-8 1 1 0]",[0 0]
"[-8 1 1 1]",[0 0]
"[-8 1 1 2]",[0 0]
"[-8 1 1 3]",[0 0]
"[-8 1 1 4]",[0 0]
"[-8 1 1 5]",[0 0]
"[-8 1 1 6]",[0 0]
"[-8 1 1 7]",[0 0]
"[-8 1 1 8]",[0 0]
"[-8 1 2 -8]",[0 0]
"[-8 1 2 -7]",[0 0]
"[-8 1 2 -6]",[0.2570758048440824 0.1395521971160334]
"[-8 1 2 -5]",[0.2608608242933695 0.2245753496577684]
"[-8 1 2 -4]",[0.17394043744613727 0.036406221579416954]
"[-8 1 2 -3]",[0.23269200057382827 0.09346815562065658]
"[-8 1 2 -2]",[-0.09234119466599444 -1.511501660314559]
"[-8 1 2 -1]",[0.1337264066950312 -7.176687364905798]
"[-8 1 2 0]",[-2.6238056028246985 -9.756421904340094]
"[-8 1 2 1]",[-5.885743258201548 -11.843957612671058]
"[-8 1 2 2]",[-5.533043223293982 -10.784742867796856]
"[-8 1 2 3]",[-13.137120327885295 -11.302987723110954]
"[-8 1 2 4]",[-11.943233241955978 -10.496917131423888]
"[-8 1 2 5]",[-10.654921341688189 -9.330385222465415]
"[-8 1 2 6]",[-9.508804669631255 -9.157957896549]
"[-8 1 2 7]",[0 0]
"[-8 1 2 8]",[0 0]
"[-8 1 3 -8]",[0 0]
"[-8 1 3 -7]",[0 0]
"[-8 1 3 -6]",[2.7200126855107927 0.8177233639780304]
"[-8 1 3 -5]",[1.2807165459025722 2.006058977343032]
"[-8 1 3 -4]",[0.3627778616174533 0]
"[-8 1 3 -3]",[1.3907706759927423 0.02672939881530032]
"[-8 1 3 -2]",[0.8100963688056175 0.840085052429369]
"[-8 1 3 -1]",[0.681884302400632 0.5373871401950836]
"[-8 1 3 0]",[1.44663532829737 5.212586092601038]
"[-8 1 3 1]",[2.222163566621426 6.8702938792073605]
"[-8 1 3 2]",[4.130590632382006 12.311208720017154]
"[-8 1 3 3]",[5.835295762008554 24.25978841663346]
"[-8 1 3 4]",[1.0898201575041435 11.00013660948032]
"[-8 1 3 5]",[0 0]
"[-8 1 3 6]",[0 0]
"[-8 1 3 7]",[0 0]
"[-8 1 3 8]",[0 0]
"[-8 1 4 -8]",[0 0]
"[-8 1 4 -7]",[0 0]
"[-8 1 4 -6]",[0 0]
"[-8 1 4 -5]",[0 0]
"[-8 1 4 -4]",[0 0]
"[-8 1 4 -3]",[0 0]
"[-8 1 4 -2]",[0 0]
"[-8 1 4 -1]",[0 0]
"[-8 1 4 0]",[0 0]
"[-8 1 4 1]",[0 0]
"[-8 1 4 2]",[0 0]
"[-8 1 4 3]",[0 0]
"[-8 1 4 4]",[0 0]
"[-8 1 4 5]",[0 0]
"[-8 1 4 6]",[0 0]
"[-8 1 4 7]",[0 0]
"[-8 1 4 8]",[0 0]
"[-8 2 0 -8]",[0 0]
"[-8 2 0 -7]",[0 0]
"[-8 2 0 -6]",[0 0]
"[-8 2 0 -5]",[0 0]
"[-8 2 0 -4]",[0 0]
"[-8 2 0 -3]",[0 0]
"[-8 2 0 -2]",[0 0]
"[-8 2 0 -1]",[0 0]
"[-8 2 0 0]",[0 0]
"[-8 2 0 1]",[0 0]
"[-8 2 0 2]",[0 0]
"[-8 2 0 3]",[0 0]
"[-8 2 0 4]",[0 0]
"[-8 2 0 5]",[0 0]
"[-8 2 0 6]",[0 0]
"[-8 2 0 7]",[0 0]
"[-8 2 0 8]",[0 0]
"[-8 2 1 -8]",[0 0]
"[-8 2 1 -7]",[0 0]
"[-8 2 1 -6]",[0 0]
"[-8 2 1 -5]",[0 0]
"[-8 2 1 -4]",[0 0]
"[-8 2 1 -3]",[0 0]
"[-8 2 1 -2]",[0 0]
"[-8 2 1 -1]",[0 0]
"[-8 2 1 0]",[0 0]
"[-8 2 1 1]",[0 0]
"[-8 2 1 2]",[0 0]
"[-8 2 1 3]",[0 0]
"[-8 2 1 4]",[0 0]
"[-8 2 1 5]",[0 0]
"[-8 2 1 6]",[0 0]
"[-8 2 1 7]",[0 0]
"[-8 2 1 8]",[0 0]
"[-8 2 2 -8]",[0 0]
"[-8 2 2 -7]",[0 0]
"[-8 2 2 -6]",[0.17515175746693712 0.1783110179042907]
"[-8 2 2 -5]",[0.18807681577111834 0.1714655858445686]
"[-8 2 2 -4]",[0.18510667577284032 0.17193123148503545]
"[-8 2 2 -3]",[0.15760448577273697 0.08104029495808246]
"[-8 2 2 -2]",[0.1697526616865737 0.13963017174903664]
"[-8 2 2 -1]",[0.08018797116681561 -1.205302700349553]
"[-8 2 2 0]",[0.09857751558693406 -2.519684958299255]
"[-8 2 2 1]",[-1.1878032564833205 -5.794924846848398]
"[-8 2 2 2]",[-3.3620928319628276 -6.630665830348002]
"[-8 2 2 3]",[-3.6806854395288138 -6.835560006544393]
"[-8 2 2 4]",[-6.23190101652139 -6.495140487984283]
"[-8 2 2 5]",[-6.703279021811576 -7.298150118536825]
"[-8 2 2 6]",[-6.2364815842901775 -7.423734586392315]
"[-8 2 2 7]",[0 0]
"[-8 2 2 8]",[0 0]
"[-8 2 3 -8]",[0 0]
"[-8 2 3 -7]",[0 0]
